No.,Canonical SMILES,Toxicity Value
14335,COc1ccc(C(=O)CCN2CCCCC2C)c(OC)c1,300.009266
14336,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6ccccc6O)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1OC,99.99133201
14337,CCOc1occ2cnc(C)c(O)c12,1469.984783
14338,Cc1ncc2coc(OCCO)c2c1O,2249.989245
14339,CCCC(C(=O)OCCCN(CC)CC)c1ccccc1,199.9759808
14340,CCOc1ccc(C(=O)CCC(C)=O)c2ccccc12,3299.902344
14341,CCOC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,36.00224709
14342,Cc1ncc(CSSCc2cnc(C)c(O)c2CN)c(CN)c1O,4639.848081
14343,Cc1ncc(CSSCc2cnc(C)c(O)c2CCl)c(CCl)c1O,4000.276292
14344,Cc1ncc(CSSCc2cnc(C)c(O)c2C)c(C)c1O,1380.073824
14345,NC1CN(C2c3ccccc3CCc3ccccc32)C1,200.0211822
14346,c1ccc(CNC2CN(C3c4ccccc4CCc4ccccc43)C2)cc1,800.0067706
14347,CC(C)(C)NC1CN(C2c3ccccc3CCc3ccccc32)C1,400.0249622
14348,CN(C)C1CN(C2c3ccccc3CCc3ccc(Cl)cc32)C1,400.0354883
14349,CNC1CN(C2c3ccccc3CCc3ccc(Cl)cc32)C1,399.9437417
14350,c1ccc2c(c1)CCc1ccccc1C2N1CC(NC2CCCCC2)C1,399.9792217
14351,CNC1CN(C2c3ccccc3C3CC3c3ccccc32)C1,199.9931133
14352,NCC1CN(C2c3ccccc3CCc3ccccc32)C1,400.0014365
14353,CN(C)C1CN(C2c3ccccc3CCc3ccccc32)C1,399.9644358
14354,CCNC1CN(C2c3ccccc3CCc3ccccc32)C1,199.9822178
14355,CC(C)NC1CN(C2c3ccccc3CCc3ccccc32)C1,199.9654105
14356,c1ccc2c(c1)CCc1ccccc1C2N1CC(c2cnccn2)C1,199.9810646
14357,CN(C)C1CN(C2c3ccccc3C3CC3c3ccccc32)C1,199.9756928
14358,C[S+]1C(C)(C)CCCC1(C)C,139.9959617
14359,Cn1c2ccccc2c2cn[nH]c(=O)c21,99.998494
14360,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1N,1500.0696
14361,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccc(N)cc1,400.0185599
14362,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1Cl,749.9747283
14363,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccc(Cl)cc1,999.9663052
14364,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)COc1ccc(Cl)cc1,1249.882766
14365,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)Cc1ccc(Cl)cc1,449.954982
14366,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)C(c1ccccc1)C1CC1,2000.197309
14367,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccc(F)cc1,1000.113711
14368,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1O,750.0673719
14369,CC(C)Cc1ccc(C(=O)OCCNC(C)Cc2cccc(C(F)(F)F)c2)cc1,2000.117796
14370,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1cccc2ccccc12,1499.895372
14371,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccc2ccccc2c1,1999.860498
14372,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccc([N+](=O)[O-])cc1,1000.088303
14373,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)Cc1ccccc1,1000.013684
14374,CCC(C(=O)OCCNC(C)Cc1cccc(C(F)(F)F)c1)c1ccccc1,1999.750921
14375,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)C=Cc1ccccc1,1749.972177
14376,Cc1ccc(C(=O)OCCNC(C)Cc2cccc(C(F)(F)F)c2)cc1,1000.013684
14377,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1cccc(C(F)(F)F)c1,750.0625951
14378,COc1cc(C(=O)OCCNC(C)Cc2cccc(C(F)(F)F)c2)cc(OC)c1OC,1999.791595
14379,CN1CCCCC1OC(=O)c1cc2ccccc2c(=O)c2ccccc12,1119.954866
14380,CCN(CC)CCCN1CCc2ccccc2S(=O)(=O)c2ccccc21,899.9178601
14381,O=S1(=O)c2ccccc2CCN(CCCN2CCCCC2)c2ccccc21,679.9204257
14382,O=S1(=O)c2ccccc2CCN(CCCN2CCCC2)c2ccccc21,569.9723096
14383,CNC1CN(C2c3ccccc3CSc3ccc(OC)cc32)C1,400.0428841
14384,O=C(Cn1ccnc1)c1ccc(C2CCCCC2)cc1,2099.921749
14385,O=C(CCn1ccnc1)c1ccc(CCc2ccccc2)cc1,2100.048294
14386,O=C(Cn1ccnc1)c1cccc2ccccc12,559.9905191
14387,O=C(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,1550.181494
14388,Cc1cc(C)c(C)c(C(=O)Cn2ccnc2)c1C,1169.990344
14389,Cc1c(C)c(C)c(C(=O)Cn2ccnc2)c(C)c1C,1799.936803
14390,Cc1c(C)c(C(=O)Cn2ccnc2)c(C)c(C)c1Br,2999.925284
14391,Cc1c(C)c(C(=O)Cn2ccnc2)c(C)c(C)c1Cl,2999.924121
14392,Cc1c(C)c([N+](=O)[O-])c(C)c(C)c1C(=O)Cn1ccnc1,2999.906024
14393,OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,1141.122394
14394,Cc1c(C)c(C)c(C(O)Cn2ccnc2)c(C)c1C,1799.965164
14395,Cc1c(C)c(C(O)Cn2ccnc2)c(C)c(C)c1Cl,2999.967714
14396,CC(C)CCSc1ccc(C(=O)Cn2ccnc2)cc1,749.9583934
14397,OC(Cn1ccnc1)c1ccccc1-c1ccccc1,299.9909205
14398,OC(Cn1ccnc1)c1cccc2ccccc12,749.9685255
14399,Cc1c(C)c(C(O)Cn2ccnc2)c(C)c(C)c1Br,2999.962874
14400,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)CCc1ccccc1,849.950715
14401,CC1CCC2(CC1)N=C(N)N=C(N)N2c1ccccc1Br,4999.942896
14402,CC1CCC2(CC1)N=C(N)N=C(N)N2c1ccc(Br)cc1,3999.954317
14403,CC1CCCC2(C1)N=C(N)N=C(N)N2c1ccc(Cl)cc1,1099.953239
14404,CC1CCC2(CC1)N=C(N)N=C(N)N2c1ccc(Cl)cc1,19999.14978
14405,Cc1cccc(C)c1N1C(N)=NC(N)=NC12CCCCC2,611.9892781
14406,Cc1cccc(C)c1N1C(N)=NC(N)=NC12CCC(C)CC2,1179.913299
14407,CCc1ccccc1N1C(N)=NC(N)=NC12CCCCC2,1499.973721
14408,CCc1ccccc1N1C(N)=NC(N)=NC12CCC(C)CC2,999.9265249
14409,CC1CCC2(CC1)N=C(N)N=C(N)N2c1ccccc1,3999.882075
14410,CC(C(O)c1ccc(Sc2ccccc2)cc1)n1ccnc1,2999.787386
14411,CC(Cc1cccc(C(F)(F)F)c1)NC(=O)N(C)C,1249.972656
14412,N=C(CCN1C2CCC1CC(O)C2)NO,1999.990621
14413,CCC(=O)OCC(C(=O)OC1CC2CCC(C1)[N+]2(C)Cc1ccc(-c2ccccc2)cc1)c1ccccc1,1700.09948
14414,NC(=S)N/N=C\c1c(F)cccc1Cl,320.9958432
14415,CCCCCCCCOc1ccc(C=NNC(N)=S)cc1,848.1020483
14416,C#CCOc1ccccc1/C=N\NC(N)=S,408.9894808
14417,O=C(O)c1cc(NCc2ccsc2)c(Oc2ccccc2)c(S(=O)(=O)n2cccc2)c1,1469.90621
14418,Cc1cc(OCCN2CCCCC2)n(Cc2ccccc2)n1,448.9730077
14419,COc1ccc(Cc2nn(CCN(C)C)c(=O)c3ccccc23)cc1,246.9831636
14420,CC(C)CCSc1ccc(C(O)Cn2ccnc2)cc1,2999.669457
14421,CN1CCC(C(OC2N(C)C(=O)c3[nH]c(Cl)nc3N2C)(c2ccccc2)c2ccccc2)CC1,199.9950001
14422,CN(C)CC1CCCCC1(O)c1cccc(O)c1,386.9937922
14423,CN1CCC2(c3cccc(O)c3)CCCCC12,299.988329
14424,CCCCCCCCC(CC=CCl)CCCN,1619.968829
14425,Cc1ncc2c(c1O)CSSC2,388.0000001
14426,CCOC(=O)c1nccc2c1SN1NC(c3ccc([N+](=O)[O-])cc3)CC21,999.9838897
14427,O=[N+]([O-])c1ccc(CC2NCCc3c2sn2nccc32)cc1,600.0572569
14428,C=CCN1C(=O)CSC1=CC(=O)OCC,599.9868013
14429,CCOC(=O)C(NC(=O)c1ccccc1)=C1NC(=O)CS1,1699.983351
14430,CCOCCN1C(=O)CSC1=CC(=O)OCC,1999.946016
14431,CCOC(=O)C=C1SC(N2CCOCC2)C(=O)N1C,1999.979046
14432,CCOC(=O)C=C1SC(N2CCCC2)C(=O)N1C,1999.970409
14433,CCOC(=O)C=C1NC(=O)C(N2CCCCC2)S1,1999.970409
14434,CC(C)(Oc1ccc(Cl)cc1)C(=O)N1CSC(C)(C)C1C(=O)O,2065.236588
14435,CC(C)(Oc1ccc(Cl)cc1)C(=O)NCC(Oc1ccc(Cl)cc1)C(=O)N1CSC(C)(C)C1C(=O)O,4301.15486
14436,CCCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(O)C3OC)C(O)C2N(C)C)CC1(C)OC(=O)CC,4999.963774
14437,c1cncc(CSSCc2cccnc2)c1,680.0657068
14438,Cc1ncc(CO)c(CSSCc2c(CO)cnc(C)c2O)c1O,7150.388078
14439,CCSCc1cnc(C)c(O)c1CO,999.9906226
14440,COc1ccc(CN2CCN(C(c3ccccc3Cl)C(O)c3ccccc3)CC2)cc1,509.0198012
14441,OCCN1CCN(C2CN(C3c4ccccc4CCc4ccccc43)C2)CC1,399.966096
14442,Cc1cccc(Nc2ccccc2C(=O)OCCN2CCN(c3ccccc3)CC2)c1C,4000.335228
14443,CC(c1ccc(Cl)cc1)C(C)N(C)C,339.9903656
14444,CC(N)C(C)c1cccc(I)c1,44.99950932
14445,CC(N)C(C)c1ccc(I)cc1,89.9990187
14446,C#CCN(CC#C)C(C)Cc1cccc(C(F)(F)F)c1,939.9831719
14447,CCCC(=NOCC)C1C(=O)CC(CC(C)SCC)CC1=O,5600.171
14448,O=C(Nc1ccc(Cl)cc1)Nc1c[n+](CCc2ccccc2)no1,75.00130885
14449,CC(N)C1CCC(c2ccccc2)CC1,409.9818521
14450,Nc1c([N+](=O)[O-])ccc(Oc2ccccc2)c1Cl,4999.84887
14451,CC(C)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(C=C(OC5OC(CO)C(O)C(O)C5O)C(=O)C4(C)C)C3(C)C(=O)CC12C,1599.997578
14452,NCC(=O)NC(=O)CNc1ccc(Cl)cc1C(=O)c1ccccc1Cl,999.91847
14453,CC(C)N(CC(=O)NC(=O)CN)c1ccc(Cl)cc1C(=O)c1ccccc1,1000.085081
14454,CCN(CC)CCN(CC(=O)NC(=O)CN)c1ccc(Cl)cc1C(=O)c1ccccc1,1000.083152
14455,CC(C)C(N)C(=O)NCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,749.9329643
14456,Nc1ccccc1SCc1ncon1,44.99826306
14457,CCOP(=O)(OCC)SCC(=O)NC(C(=O)O)C(C)C,950.0029023
14458,Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,3199.451104
14459,CCCCn1c(=O)c2ccccc2c2nc(C)sc21,1000.099129
14460,CCc1nc2c3ccccc3c(=O)n(C)c2s1,999.9631632
14461,CCCCOc1nc2c(c(C)nn2C)c2ccccc12,999.9702989
14462,CCc1nn(C)c2nc(OCC(C)=O)c3ccccc3c12,999.9611772
14463,Cc1cc2c(s1)C(N1CCN(C)CC1)=Nc1cc(F)ccc1N2,149.9854736
14464,CN1CCN(C2=Nc3sccc3Nc3ccccc32)CC1,49.99748673
14465,Cc1scc2c1C(N1CCN(C)CC1)=Nc1ccccc1N2,399.9462299
14466,Cc1scc2c1Nc1ccccc1N=C2N1CCN(C)CC1,199.9731152
14467,CSc1ccc2c(c1)N=C(N1CCN(C)CC1)c1cscc1N2,399.98955
14468,COc1ccc2c(c1)N=C(N1CCN(C)CC1)c1cscc1N2,199.9750336
14469,CN1CCN(C2=Nc3ccccc3N(C)c3cscc32)CC1,149.9798363
14470,O=CN1CCN(C2=Nc3ccccc3N(C=O)c3cscc32)CC1,399.9905992
14471,CN1CCN(C2=Nc3cscc3Nc3ccccc32)CC1,49.99748673
14472,COc1ccc(-c2nc3ccc(C4=NNC(=O)CC4C)cc3[nH]2)cc1,2000.125606
14473,Cc1oc2ccc(O)c(CN(C)C)c2c1-c1ccc(Cl)cc1,865.0000004
14474,CCN(CC)CCCC(C)Nc1nc(C=Cc2c(Cl)cc(Cl)cc2Cl)nc2ccc([N+](=O)[O-])cc12,1000.016763
14475,CCN(CC)CCCC(C)Nc1nc(C=Cc2c(F)c(F)c(F)c(F)c2F)nc2ccc([N+](=O)[O-])cc12,999.9885378
14476,CCN(CC)c1nc(C=Cc2ccccc2Cl)nc2cc(Cl)ccc12,1000.002685
14477,CCN(CC)CCCC(C)Nc1nc(C=Cc2ccccc2Cl)nc2ccc(OC)cc12,999.9337799
14478,CCN(CC)CCCC(C)Nc1nc(C=Cc2ccc(Cl)cc2Cl)nc2cc(Cl)ccc12,1000.012198
14479,CCN(CC)CCCC(C)Nc1nc(C=Cc2ccc(Br)cc2)nc2cc(Cl)ccc12,999.9999993
14480,CCN(CC)CCCC(C)Nc1nc(C=Cc2ccc(Br)cc2Br)nc2ccc(OC)cc12,1000.039905
14481,CCN(CC)CCCC(C)Nc1nc(C=Cc2c(Br)cc(Br)cc2Br)nc2cc(Cl)ccc12,1000.012128
14482,CCN(CC)CCCC(C)Nc1nc(C=Cc2c(Br)cc(Br)cc2Br)nc2ccc([N+](=O)[O-])cc12,999.934352
14483,CCN(CC)CCCC(C)Nc1nc(C=Cc2c(Br)cc(Br)cc2Br)nc2ccc(N)cc12,1000.05935
14484,Cc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCNCC1,399.9936785
14485,CN1CCN(C2=Nc3ccccc3Nc3sc(C(C)(C)C)cc32)CC1,399.97405
14486,Cc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CC[N+](C)([O-])CC1,199.9821031
14487,Cc1csc2c1C(N1CCN(C)CC1)=Nc1cc(F)ccc1N2,199.9806316
14488,CCc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CC[N+](C)([O-])CC1,200.0233037
14489,CC(O)C1C=C2C(=Nc3ccc(F)cc3N=C2N2CCN(C)CC2)S1,400.0466077
14490,CC(=O)c1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCN(C)CC1,199.9765654
14491,CC(C)c1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCN(C)CC1,50.00195271
14492,CN1CCN(C2=Nc3cc(F)ccc3Nc3sc(C(C)(C)C)cc32)CC1,399.9860408
14493,CCCCCCc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCN(C)CC1,400.0329529
14494,CN1CCN(C2=Nc3cc(F)ccc3Nc3sc(-c4ccccc4)cc32)CC1,399.9969429
14495,CCc1cc2c(s1)Nc1ccc([N+](=O)[O-])cc1N=C2N1CCN(C)CC1,400.0366116
14496,CCc1cc2c(s1)Nc1ccc(SC)cc1N=C2N1CCN(C)CC1,200.0198626
14497,CCc1cc2c(s1)Nc1ccc(S(C)(=O)=O)cc1N=C2N1CCN(C)CC1,400.0385601
14498,CCc1cc2c(s1)Nc1ccccc1N=C2N1CCN(CC)CC1,200.0023494
14499,CCCN1CCN(C2=Nc3ccccc3Nc3sc(CC)cc32)CC1,199.9870248
14500,CCCN1CCN(C2=Nc3cc(F)ccc3Nc3sc(CC)cc32)CC1,99.99651028
14501,CCOC(=O)N1CCN(C2=Nc3cc(F)ccc3Nc3sc(C)cc32)CC1,400.0329503
14502,CCc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCN(Cc2ccccc2)CC1,399.9457859
14503,CCc1cc2c(s1)Nc1ccccc1C(N1CCN(C)CC1)=N2,200.0189912
14504,CC(=O)c1cc2c(s1)Nc1ccccc1C(N1CCN(C)CC1)=N2,399.9389052
14505,CCc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCCCC1,199.9732882
14506,CCc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCOCC1,399.9806889
14507,CCc1cc2c(s1)Nc1ccc(F)cc1N=C2NCCN1CCN(c2ccccc2)CC1,800.0017786
14508,CCc1cc2c(s1)Nc1ccc(F)cc1N=C2NCCCN1CCN(C)CC1,399.9452126
14509,CCOC(=O)C(C)Oc1cccc(C(=O)c2ccccc2)c1,1999.745257
14510,CCOC(=O)C(C)Oc1cccc(C(=O)c2ccc(Cl)cc2)c1C,1499.95675
14511,CCOC(=O)C(C)Oc1cccc(C(=O)c2ccc(C)cc2)c1C,2000.04902
14512,CC(Oc1cccc(C(=O)c2ccccc2)c1)C(=O)O,1499.977803
14513,Cc1c(OC(C)C(=O)O)cccc1C(=O)c1ccccc1,749.9973629
14514,CC(Oc1cccc(C(=O)c2ccc(Cl)cc2Cl)c1)C(=O)O,1500.114986
14515,CC(Oc1cccc(C(=O)c2ccc(Br)cc2)c1)C(=O)O,999.9713606
14516,CC(Oc1cccc(C(=O)c2ccc(F)cc2)c1)C(=O)O,1499.979187
14517,Cc1c(OC(C)C(=O)O)cccc1C(=O)c1ccc(Cl)cc1,749.8682377
14518,Cc1ccc(C(=O)c2ccc(Cl)cc2)cc1OC(C)C(=O)O,499.9121585
14519,Cc1ccc(C(=O)c2cccc(OC(C)C(=O)O)c2)cc1,1499.994723
14520,Cc1c(OC(C)C(=O)O)cccc1C(=O)c1ccc(Cl)cc1Cl,749.9978768
14521,Cc1ccc(C(=O)c2cccc(OC(C)C(=O)O)c2C)cc1,499.9363134
14522,Cc1ccc(C(=O)c2cccc(OC(C)C(=O)O)c2)c(C)c1,1999.745257
14523,CCNC(=O)CN1C(=O)c2ccccc2C1=O,3999.844992
14524,CCCNC(=O)CN1C(=O)c2ccccc2C1=O,4199.897671
14525,CCCCNC(=O)CN1C(=O)c2ccccc2C1=O,1479.982944
14526,CCN(CC)C(=O)CN1C(=O)c2ccccc2C1=O,2599.970033
14527,CNC(=O)CCCN1C(=O)c2ccccc2C1=O,1399.96589
14528,CCCCNC(=O)CCCN1C(=O)c2ccccc2C1=O,2129.948291
14529,CCc1cc2c(s1)Nc1ccc(Cl)cc1C(N1CCN(C)CC1)=N2,99.99612092
14530,NNCc1ccc(C(F)(F)F)cc1,375.0039441
14531,COc1cc2cncc(Cc3ccc(N(C)C)cc3)c2cc1OC,962.9761057
14532,O=C(C=Cc1ccc([N+](=O)[O-])cc1)NCCO,1599.952588
14533,Cc1cccc(C=CC(=O)NCCO)c1,3199.890866
14534,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,5000.000006
14535,O=C(O)c1ccc(OCCn2ccnc2)cc1,2313.910326
14536,CCN(CC)Cc1oc2ccc([N+](=O)[O-])cc2c1-c1ccccc1,460.0283616
14537,COc1ccc2c(-c3ccc(Cl)cc3)c(CN3CCCCC3)oc2c1,1195.117531
14538,Cc1ccc2c(-c3ccccc3)c(CN3CCN(c4ccccc4)CC3)oc2c1,1569.971268
14539,COc1ccc(-c2c(CN3CCN(c4ccccc4)CC3)oc3cc(C)ccc23)cc1,1169.906408
14540,Clc1ccc(-c2c(CN3CCN(c4ccccc4)CC3)oc3cc(CN4CCN(c5ccccc5)CC4)ccc23)cc1,1000.048513
14541,O=[N+]([O-])c1ccc2oc(CN3CCN(c4ccccc4)CC3)c(-c3ccccc3)c2c1,1000.055625
14542,CCN1CCCC1CNC(=O)N1c2ccccc2Sc2ccc(C(C)=O)cc21,749.9469062
14543,CC[N+]1(C)CCCC1CNC(=O)N1c2ccccc2Sc2ccccc21,999.9294494
14544,CCN(CC)CC#CC(C)(C)NC(=O)N1c2ccccc2Sc2ccc(Cl)cc21,999.9976629
14545,CN1CCN(CC#CC(C)(C)NC(=O)N2c3ccccc3Sc3ccccc32)CC1,1000.042798
14546,CCC(=O)SCC(C)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O,5999.557695
14547,CCn1cc(C(=O)O)c(=O)c2cc(Cl)c(N3CCNCC3)nc21,2215.94078
14548,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)nc21,209.9993718
14549,C=Cn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,2828.35604
14550,C=Cn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)nc21,353.9946737
14551,CC1=NN(C(=N)N=C(N)N)C(C)(C)C1,709.9710586
14552,OCCCN1CCN(C2Cc3ccc(O)cc3Sc3ccc(Cl)cc32)CC1,1151.105164
14553,CC(=C(OCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,999.9999999
14554,CCCCOC(=Cn1ccnc1)c1ccc(Cl)cc1Cl,164.9936379
14555,CCCCCCOC(=Cn1ccnc1)c1ccc(Cl)cc1Cl,240.0240518
14556,CCC1OC(=O)CC(OC(C)=O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(OC(=O)CC(C)C)C(C)O3)C(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC(C)=CC1CO,2000.066815
14557,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,199.9953259
14558,C/C(Cl)=N/Nc1ccc(Br)cc1,299.9963642
14559,CC/C(Cl)=N/Nc1ccccc1[N+](=O)[O-],1249.99451
14560,O=[N+]([O-])c1ccc(N/N=C(\Br)c2cccnc2)cc1,799.990035
14561,O=[N+]([O-])c1ccc(N/N=C(\Br)c2ccncc2)cc1,999.9875438
14562,CCC/C(Br)=N/Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],2999.945641
14563,O=C(NNc1ccccc1)c1cccc(I)c1,549.9869875
14564,CCCC(=O)NNc1ccc(Br)cc1,499.998056
14565,CCCCC(=O)NNc1ccc(Br)cc1,549.9837739
14566,CC(C)CC(=O)NNc1ccc(Br)cc1,599.9822976
14567,C/C(Cl)=N/Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1599.993813
14568,CCCC1CC(NCCN(CC)CC)=NC1C,299.9912282
14569,Cc1nnc2c3[nH]c4ccccc4c3cnn12,793.9679895
14570,CC1Cc2nncn2-c2ccccc2N1,2499.937577
14571,CC1CC(=S)Nc2ccccc2N1,374.9863486
14572,Cc1nnc2n1-c1ccccc1NC(C)C2,2799.973865
14573,Cn1c2ccccc2c2cnnc(NN)c21,104.9980305
14574,CCCCC(C)CC(O)C=CC1C(O)CC(=O)C1CCCCC=CC(=O)O,49.9967151
14575,O=c1[nH]c2ccccc2n1C1CCN(CC(O)c2ccc(O)c(O)c2)CC1,1599.909047
14576,O=c1[nH]c2ccccc2n1C1CCN(CC(O)c2ccc(O)cc2)CC1,1599.900401
14577,COC(=O)c1cc(C(O)CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)ccc1O,1600.163322
14578,NC(=O)Nc1cc(C(O)CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)ccc1O,1600.147766
14579,O=C(O)C(=O)Nc1cc(C(O)CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)ccc1O,1599.796574
14580,Cn1c(=O)n(C2CCN(CC(O)c3ccc(O)c(O)c3)CC2)c2ccccc21,1599.799713
14581,Cc1nnc2c3c(cnn12)c1ccccc1n3C,199.9949424
14582,CC1C2Cc3ccc(O)cc3C1(C)CCN2CC1CC1(C)C,193.9624254
14583,CCCCOc1ccc(C(=O)Oc2ccccc2)nc1,599.9867317
14584,CCCCOc1ccc(C(=O)Oc2ccc(CC)cc2)nc1,600.0601262
14585,CCCCOc1ccc(C(=O)Oc2ccc(C(C)=O)cc2)nc1,799.8646892
14586,COc1ccc(OC)c(-c2cnnc(SC)n2)c1,299.9977216
14587,CSc1nncc(-c2ccc3ccccc3c2)n1,299.988158
14588,COc1nncc(-c2ccc(C)cc2)n1,299.9865826
14589,COc1nncc(-c2ccc(Cl)cc2Cl)n1,299.9859426
14590,COc1ccc(OC)c(-c2cnnc(OC)n2)c1,299.995147
14591,CCc1ccc(-c2cnnc(OC)n2)cc1,299.9916379
14592,c1ccc(COc2nncc(-c3ccccc3)n2)cc1,177.9932396
14593,c1ccc(-c2cnnc(OC3CCCCC3)n2)cc1,299.9870751
14594,CCCCCCCCCCOc1nncc(-c2ccccc2)n1,599.9138606
14595,CCOc1nncc(-c2cccc(Cl)c2)n1,299.9949084
14596,CC(C)Oc1nncc(-c2cccc(Cl)c2)n1,299.9867841
14597,Clc1cccc(-c2cnnc(Oc3ccccc3)n2)c1,299.9915409
14598,Clc1cccc(-c2cnnc(OCc3ccccc3)n2)c1,299.9949624
14599,CSc1nnc(-c2ccc(Cl)c(Cl)c2)c(-c2ccc(Cl)c(Cl)c2)n1,299.9654799
14600,COc1nnc(-c2ccc(Cl)c(Cl)c2)c(-c2ccc(Cl)c(Cl)c2)n1,300.0149593
14601,Clc1ccc(Oc2nnc(-c3ccccc3)c(-c3ccccc3)n2)cc1,299.9866595
14602,Clc1ccc(Oc2nnc(-c3ccccc3)c(-c3ccccc3)n2)cc1Cl,299.9535843
14603,CCOc1nnc(C)c(C)n1,299.990208
14604,CN1CCN(Cc2nc3ccc(Cl)cc3c(-c3ccc4c(c3)CCCCC4)[n+]2O)CC1,820.0093616
14605,CCOC(=O)C1(c2ccccc2)CCN(CCCC(=O)c2ccc3c(c2)CCCCC3)CC1,1999.915106
14606,CC(=Cc1ccc(Cc2cccnc2)cc1)C(=O)O,1679.927042
14607,Cc1nc[nH]c1CSCc1ccccc1,143.9967021
14608,CC(C)c1c(CNC(=O)c2ccccc2CC(=O)O)n(C)n(-c2ccccc2)c1=O,5000.368125
14609,O=[PH](O)OCC(Cl)(Cl)Cl,1393.347206
14610,CC(=O)OC(C(Cl)(Cl)Cl)P(=O)(Oc1ccccc1)Oc1ccccc1,1719.935036
14611,CCCc1nc(NC(=N)N)oc1CCC,999.9952437
14612,O=C1CN(CCN2CC(=O)N(CN3CCOCC3)C(=O)C2)CC(=O)N1CN1CCOCC1,1499.96022
14613,O=C(O)COc1c(I)cc(I)cc1I,750.0042459
14614,O=P1(c2ccccc2)CN(c2ccccc2)CN(c2ccccc2)C1,240.0096443
14615,Cc1ccc(N2CN(c3ccc(C)cc3)CP(=O)(c3ccccc3)C2)cc1,239.9744979
14616,O=P1(c2ccccc2)CN(Cc2ccccc2)CN(Cc2ccccc2)C1,239.9744979
14617,S=P1(c2ccccc2)CN(c2ccccc2)CN(c2ccccc2)C1,239.9644402
14618,S=P1(c2ccccc2)CN(c2ccc(Br)cc2)CN(c2ccc(Br)cc2)C1,239.9788603
14619,S=P1(c2ccccc2)CN(Cc2ccccc2)CN(Cc2ccccc2)C1,239.9951085
14620,Brc1ccc(N2CN(c3ccc(Br)cc3)CP(c3ccccc3)C2)cc1,240.0102818
14621,COP(=S)(Oc1cc(Cl)c(Cl)cc1Cl)c1ccccc1,55.99680106
14622,Cc1ccc(N2CN(c3ccc(C)cc3)CP(=S)(c3ccccc3)C2)cc1,239.9951085
14623,CN1CC(CC(C#N)C(=O)N2CCOCC2)CC2c3cccc4[nH]cc(c34)CC21,399.9969429
14624,CN1CC(CC(C#N)C(=O)Nc2ccccc2)CC2c3cccc4[nH]cc(c34)CC21,399.9899631
